target,tweet
4,Woohoo auto hide of the dock for the win! Now I can play WoW and twitter without opening something else by accident! 
4,@elizabethkle I like that quotation! So true. Miss you housie! Hope you're doing well 
4,Cherry blossoms are sooo beautiful.  I love spring.
4,It's so sunny and happy today 
4,@micresendo3000 I suck at math but I understand sex really well -- this is the sort of mental image that is useful 
4,"@ElaineGiles LOL 3 is enough, mind its never off as it is on my second monitor "
4,"Over here in Germany we have no Crisis, WE ARE CRISIS   "
4,Well heading to bed early since I'm heading to the mall in the AM. Good night tweeps! 
4,@iamdiddy good job! yeah i feel you. working out can be annoying sometimes but its definitely worth it in the end 
4,@TheNewsChick u are a true fan (and optimist). i'll take a winning season   #Mariners
4,"I'm still at work pricing some items, finishing flyers and finalizing plans for the pajama jammie jam next Friday @ tha undaground. "
4,@xjizzlebabix Can you HEAR me now?  http://snipr.com/fe6zu
4,"Hi @DaveJMatthews ! Greeting from Poland, love your music "
4,@ingridmusic I can't wait! I'll def. come out to see you when you come to Portland 
4,"By the way, I almost forgot! There's an article about twitter in a maltese magazine "
4,@xxdrew0590 did you get my voicemail?  haha. i was bored.
4,ICE 72331 to Berlin - quite relaxed atmosphere on board. We're all waiting for the free inclusive service on this train 
4,Updating my grandmother's computer. Always fun stuff. 
4,Sitting at his mom's work.  Craving tea.
4,I personally feel that the school needs to be a little more helpful to innocent kids like us. 
4,@nicolerichie  I remember Anne of Green Gables - My sister and I used to watch it when we were younger! 
4,@lanaclevermomme: Thanks hon. I've already received a few nasty grams. But that's okay. I knew it would happen. 
4,@ientje89 aw i'm fine too thanks! yeah i miss you so much on the MFC  but hope we can talk later on today  kisses :huglove:
